color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,income,genres,actor_1_name,movie_title,num_voted_users,cast_popularity,actor_3_name,number_faces_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_popularity
Color,Kirk Jones,170,110,52,651,Dennis Quaid,10000,3675072,Adventure|Sci-Fi|Thriller,Chris Evans,Sunshine ,190132,11623,Troy Garity,0,astronaut|earth|future|icarus|sun,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1,801,English,UK,R,26000000,2007,372,7.3,2.35,15000
Color,Betty Thomas,105,97,84,150,Phill Lewis,989,27667947,Crime|Drama|Thriller,Li Gong,Hannibal Rising ,86374,1344,Richard Brake,0,aunt|cannibalism|faked death|medical student|revenge,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,392,English,UK,R,50000000,2007,184,6.2,2.35,3000
Color,Will Gluck,176,118,87,929,Dorian Missick,2000,256386216,Drama|Horror|Sci-Fi,Will Smith,I Am Legend ,530870,13076,Willow Smith,0,new york city|pandemic|post apocalypse|survivalist|virus,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413,English,USA,PG-13,150000000,2007,1000,7.2,2.35,11000
Color,Phil Lord,375,109,97,839,Dax Flame,17000,5755286,Drama|Romance|Sport,Robert Downey Jr.,Lucky You ,18310,26334,Kelvin Han Yee,1,losing|poker|poker player|reference to frederic chopin|reference to johannes brahms,http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1,63,English,USA,PG-13,55000000,2007,3000,5.9,2.35,672
Color,Renny Harlin,167,125,212,394,Alan Ford,613,318759914,Action|Adventure|Sci-Fi,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0,alien contact|autobot|decepticon|robot vs. robot|teenage hero,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782,English,USA,PG-13,150000000,2007,599,7.1,2.35,8000
Color,David Yates,248,110,282,103,Alexander Skarsgård,11000,130127620,Biography|Crime|Drama,Denzel Washington,American Gangster ,324671,20354,RZA,0,death|heroin|popcorn|smuggling|vietnam,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,458,English,USA,R,100000000,2007,782,7.8,1.85,76402
Black and White,Frank Miller,374,147,436,175,Powers Boothe,3000,35063732,Mystery|Thriller,Logan Lerman,The Number 23 ,164608,10938,Ed Lauter,1,destiny|detective|imagination|murder|sex scene,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1,383,English,USA,R,32000000,2007,912,6.4,2.35,10000
Color,Cameron Crowe,138,105,488,13000,Bradley Cooper,15000,206435493,Animation|Comedy|Family|Fantasy,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0,chef|food|french|rat|restaurant,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626,English,USA,G,150000000,2007,1000,8,2.35,10000
Color,Steven Spielberg,281,146,14000,681,William Hurt,3000,24343673,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,91860,5405,Robert Clohessy,0,anti war|liverpool|love|protest|song,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524,English,USA,PG-13,45000000,2007,117,7.4,2.35,14000
Color,Christopher Nolan,712,169,22000,6000,Anne Hathaway,11000,100289690,Comedy|Family|Fantasy,Jimmy Bennett,Evan Almighty ,115099,108016,Steve Carell,0,ark|change|congressman|depiction of god|flood,http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1,257,English,USA,PG,175000000,2007,11000,5.4,2.35,2000
Color,Robert Butler,44,100,0,745,Lauren Holly,995,15131330,Adventure|Animation|Family|Fantasy,Mia Farrow,Arthur and the Invisibles ,25843,683,Penny Balfour,0,boy|debt|garden|princess|treasure,http://www.imdb.com/title/tt0344854/?ref_=fn_tt_tt_1,64,English,France,PG,86000000,2006,80,6,2.35,941
Color,M. Night Shyamalan,349,100,0,894,Zoë Kravitz,10000,10139254,Drama|Sci-Fi,Hugh Jackman,The Fountain ,190990,24640,Mark Margolis,0,eternity|love|mayan|tree|tree of life,http://www.imdb.com/title/tt0414993/?ref_=fn_tt_tt_1,915,English,USA,PG-13,35000000,2006,1000,7.3,1.85,23000
Color,Steven Seagal,47,101,0,158,Joan Chen,854,72601713,Animation|Comedy|Family,Rob Paulsen,Barnyard ,21396,2055,Maurice LaMarche,1,cow|farmer|howl|howling at the moon|vegetarian,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,155,English,Germany,PG,51000000,2006,560,5.6,1.85,605
Color,Nora Ephron,60,105,0,506,Michael Moore,975,2208939,Crime|Drama|Fantasy,Michael Smiley,Perfume: The Story of a Murderer ,190490,253,Simon Chandler,0,18th century|perfume|scent|sense of smell|smell,http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1,482,English,Germany,R,50000000,2006,27,7.5,2.35,26000
Color,Ben Stiller,362,114,0,423,Adrian Martinez,3000,132373442,Crime|Drama|Thriller,Leonardo DiCaprio,The Departed ,873649,45648,Ray Winstone,0,boston|mole|police|undercover|undercover cop,http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1,2054,English,USA,R,90000000,2006,13000,8.5,2.35,29000
Color,Wally Pfister,355,119,0,968,Morgan Freeman,40000,61112916,Comedy|Family|Fantasy,Robert Downey Jr.,The Shaggy Dog ,14888,24664,Kristin Davis,0,animal as human|dog movie|elevator|human becoming an animal|sheepdog,http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1,83,English,USA,PG,50000000,2006,936,4.4,2.35,747
Color,Robert Zemeckis,335,123,0,6,Soleyman Pierini,23000,63224849,Comedy|Romance,Kate Winslet,The Holiday ,182757,17423,Sarah Parish,3,book|composer|house|love|self esteem,http://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1,483,English,USA,PG-13,85000000,2006,3000,6.9,1.85,19000
Color,Michael Bay,122,136,0,904,Michael Biehn,12000,28133159,Adventure|Animation|Comedy|Family|Fantasy,Nicolas Cage,The Ant Bully ,30055,33822,Julia Roberts,1,ant|miniaturization|punishment|shrinking|sudden change in size,http://www.imdb.com/title/tt0429589/?ref_=fn_tt_tt_1,70,English,USA,PG,50000000,2006,11000,5.9,1.85,593
Color,Zack Snyder,733,143,0,748,Christopher Meloni,15000,53082743,Drama|Mystery|Sci-Fi|Thriller,Christian Bale,The Prestige ,844052,63986,Scarlett Johansson,1,illusion|magician|obsession|rivalry|secret,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,1100,English,USA,PG-13,40000000,2006,20000,8.5,2.35,49000
Color,James Cameron,210,153,0,539,Jenette Goldstein,780,58336565,Adventure|Animation|Comedy|Family,Will Ferrell,Curious George ,12845,11124,Alexander Gould,0,hat|monkey|museum|shrine|yellow,http://www.imdb.com/title/tt0381971/?ref_=fn_tt_tt_1,118,English,USA,G,50000000,2006,2000,6.6,1.85,624
Color,Zack Snyder,673,183,0,2000,Lauren Cohan,15000,48745150,Crime|Thriller,Jimmy Bennett,Firewall ,50170,101383,Mary Lynn Rajskub,1,architect|bank|cayman islands|meeting|murder,http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1,306,English,USA,PG-13,50000000,2006,11000,5.8,2.35,773
Color,Joe Charbanic,103,97,10,178,Joseph Sikora,18000,62494975,Action|Crime|Thriller,Amber Stevens West,The Fast and the Furious: Tokyo Drift ,179500,1235,Nikki Griffin,5,car|challenge|drift racing|drifting|tokyo japan,http://www.imdb.com/title/tt0463985/?ref_=fn_tt_tt_1,378,English,USA,PG-13,85000000,2006,227,6,2.35,2345
Color,David Soren,166,96,13,463,Snoop Dogg,16000,167007184,Action|Adventure|Thriller,Eva Green,Casino Royale ,470483,9125,Ivana Milicevic,1,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301,English,UK,PG-13,150000000,2006,1000,8,2.35,24524
Color,Peter Landesman,219,123,15,745,Eddie Marsan,10000,35286428,Drama|Sci-Fi|Thriller,Charlie Hunnam,Children of Men ,361767,16479,Rita Davies,0,chaos|england|long take|survival|violence,http://www.imdb.com/title/tt0206634/?ref_=fn_tt_tt_1,1206,English,USA,R,76000000,2006,430,7.9,1.85,17000
Color,Iain Softley,79,107,34,472,Fisher Stevens,11000,84303558,Adventure|Animation|Comedy|Family,Jon Favreau,Open Season ,65270,6081,Jane Krakowski,1,bear|deer|forest|grizzly bear|hunter,http://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,100,English,USA,PG,85000000,2006,650,6.2,1.85,863
Color,Kevin Lima,84,100,36,439,Eric Idle,2000,50859889,Action|Adventure|Drama|Thriller,Rudy Youngblood,Apocalypto ,236000,848,Jonathan Brewer,0,jaguar|mayan|solar eclipse|tribe|village,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,1043,Maya,USA,R,40000000,2006,78,7.8,1.85,14000
Color,Jonathan Hensleigh,192,140,36,336,Marco St. John,669,7458269,Comedy|Drama|Romance,Archie Panjabi,A Good Year ,70698,3611,Richard Coyle,1,based on novel|inheritance|provence|uncle|wine,http://www.imdb.com/title/tt0401445/?ref_=fn_tt_tt_1,196,English,USA,PG-13,35000000,2006,883,6.9,2.35,9000
Color,Gregory Hoblit,112,125,40,407,Cole Hauser,13000,34014398,Action|Adventure|Crime|Drama|Thriller,Lin Shaye,Snakes on a Plane ,115649,2604,Rachel Blanchard,0,baby rattle|famous line|murder|passenger|snake,http://www.imdb.com/title/tt0417148/?ref_=fn_tt_tt_1,1033,English,Germany,R,33000000,2006,521,5.6,2.35,4000
Color,Barbet Schroeder,40,101,58,497,Michael Rapaport,12000,36279230,Action|Crime|Thriller,Blair Brown,The Sentinel ,42144,1352,Martin Donovan,0,first lady|framed|investigation|president|secret service,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,213,English,USA,PG-13,60000000,2006,219,6.1,2.35,690
Color,Steven Brill,146,102,65,490,Shaun Weiss,1000,5851188,Crime|Mystery|Thriller,Charlotte Rampling,Basic Instinct 2 ,31124,1899,Neil Maskell,1,drugs|murder|psychiatrist|scotland yard|sex,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313,English,UK,R,70000000,2006,729,4.2,2.35,764
Color,Stuart Beattie,308,92,72,568,Kevin Grevioux,623,13082288,Action|Adventure|Drama|History|Romance|War,James Franco,Flyboys ,35565,12634,Philip Winchester,1,american|france|military|pilot|training,http://www.imdb.com/title/tt0454824/?ref_=fn_tt_tt_1,247,English,UK,PG-13,60000000,2006,779,6.6,2.35,2000
Color,Carl Franklin,114,115,73,505,Adam Scott,11000,1304837,Drama|Mystery|Thriller,Tony Curran,The Good German ,21481,2355,Leland Orser,2,american|driver|journalist|russian|secret,http://www.imdb.com/title/tt0452624/?ref_=fn_tt_tt_1,175,English,USA,R,32000000,2006,552,6.1,1.66,559
Color,Rupert Wyatt,529,105,81,779,David Oyelowo,11000,210592590,Action|Drama|Fantasy|War,Gerard Butler,300 ,607235,32360,Vincent Regan,0,battle|epic|greece|spartan|warrior,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,2073,English,USA,R,65000000,2006,13000,7.7,2.35,13000
Color,Andrew Davis,47,107,99,581,Morgan Freeman,18000,22526144,Comedy|Romance|Sci-Fi,Rainn Wilson,My Super Ex-Girlfriend ,53884,2737,Wanda Sykes,1,architect|boyfriend girlfriend relationship|superhero|superhero spoof|supernatural power,http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1,203,English,USA,PG-13,30000000,2006,776,5.1,2.35,1000
Color,Albert Hughes,325,118,117,10000,Mila Kunis,18000,217536138,Mystery|Thriller,Tom Hanks,The Da Vinci Code ,314253,16008,Jürgen Prochnow,2,based on supposedly true story|holy grail|mary magdalene|opus dei|secret,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966,English,USA,PG-13,125000000,2006,574,6.6,2.35,1200
Color,Olivier Megaton,201,112,118,674,Callum Blue,877,137340146,Comedy|Drama|Fantasy|Romance,Adam Sandler,Click ,246492,12700,Julie Kavner,1,architect|frozen time|obese man|remote control|stopped time,http://www.imdb.com/title/tt0389860/?ref_=fn_tt_tt_1,685,English,USA,PG-13,70000000,2006,1000,6.4,1.85,7000
Color,Robert Schwentke,181,120,124,943,Theo James,6000,90703745,Comedy,Beau Mirchoff,Scary Movie 4 ,93748,5855,Regina Hall,8,female nudity|male nudity|parody|reference to myspace|sequel,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1,410,English,USA,PG-13,45000000,2006,869,5.1,1.85,1000
Color,Neil Burger,459,139,168,1000,Theo James,14000,57366262,Adventure|Drama|Thriller,Leonardo DiCaprio,Blood Diamond ,400292,33160,Stephen Collins,0,diamond|elephant|fisherman|rebel|sierra leone,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1,657,English,Germany,R,100000000,2006,3000,8,2.35,14000
Color,Dennis Dugan,179,102,221,4000,Adam Sandler,12000,15519841,Adventure|Animation|Comedy|Family|Fantasy,Sarah Michelle Gellar,Happily N'Ever After ,8693,6863,Rob Paulsen,3,apostrophe in title|cinderella|first of series|punctuation in title|three word title,http://www.imdb.com/title/tt0308353/?ref_=fn_tt_tt_1,71,English,USA,PG,47000000,2006,769,4.5,1.85,261
Color,Tobe Hooper,223,120,365,723,Zelda Rubinstein,887,11631245,Action|Adventure|Family|Sci-Fi,Kevin Zegers,Zoom ,15015,5022,Thomas F. Wilson,5,bruise|female hero|super strength|superhero|teenage superhero,http://www.imdb.com/title/tt0383060/?ref_=fn_tt_tt_1,113,English,USA,PG,35000000,2006,826,4.2,1.85,494
Color,James Gunn,653,121,571,3000,Vin Diesel,14000,250863268,Action|Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum ,234480,55486,Steve Coogan,2,chaos|museum|museum of natural history|night watchman|watchman,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444,English,USA,PG,110000000,2006,3000,6.4,1.85,3000
Color,Joon-ho Bong,488,126,584,398,Ewen Bremner,11000,88658172,Comedy|Romance,Bradley Cooper,Failure to Launch ,58412,37967,Zooey Deschanel,2,friend|intervention|moving|secret|slacker,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,242,English,USA,PG-13,50000000,2006,11000,5.6,2.35,2000
Color,Yimou Zhang,136,146,611,28,Ni Ni,23000,40137776,Comedy|Drama|Fantasy|Romance,Will Ferrell,Stranger Than Fiction ,186977,8362,Danny Rhodes,1,author|fate|novelist|professor|writer,http://www.imdb.com/title/tt0420223/?ref_=fn_tt_tt_1,529,English,USA,PG-13,38000000,2006,189,7.6,1.85,13000
Color,Matthew Vaughn,447,117,905,385,Deborah Twiss,553,81593527,Adventure|Drama|Family,Paul Walker,Eight Below ,48806,24300,Wendy Crewson,1,antarctica|dog|siberian husky|sled dog|survival,http://www.imdb.com/title/tt0397313/?ref_=fn_tt_tt_1,263,English,USA,PG,40000000,2006,984,7.3,2.35,11000
Color,Woody Allen,487,94,11000,183,Audrey Fleurot,617,423032628,Action|Adventure|Fantasy,Johnny Depp,Pirates of the Caribbean: Dead Man's Chest ,522040,48486,Jack Davenport,2,box office hit|giant squid|heart|liar's dice|monster,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,1832,English,USA,PG-13,225000000,2006,5000,7.3,2.35,5000
Color,Tim Burton,235,125,13000,883,Alison Lohman,12000,70163652,Comedy|Crime,Chloë Grace Moretz,Big Momma's House 2 ,31968,19334,Marisol Nichols,0,cheerleading|fbi|fbi agent|nanny|undercover,http://www.imdb.com/title/tt0421729/?ref_=fn_tt_tt_1,82,English,USA,PG-13,40000000,2006,826,4.6,1.85,663
Black and White,Quentin Tarantino,354,111,16000,640,Vivica A. Fox,926,162586036,Biography|Drama,Will Smith,The Pursuit of Happyness ,338383,11036,James Karen,0,bus|intern|internship|salesman|stockbroker,http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1,611,English,USA,PG-13,55000000,2006,617,8,2.35,32000
Color,,51,60,,256,Indira Varma,2000,652526,Action|Adventure|Family|Thriller,Alex Pettyfer,Alex Rider: Operation Stormbreaker ,20201,15638,Ashley Walters,3,14 year old|british|gadget|spy|training,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1,187,English,Germany,PG,40000000,2006,460,5.1,2.35,823
Color,Garry Marshall,93,119,0,434,Felicity Huffman,627,19447478,Adventure|Animation|Comedy|Family|War,Jim Broadbent,Valiant ,15788,1908,Pip Torrens,0,dove|falcon|nursing|pigeon|psychological torture,http://www.imdb.com/title/tt0361089/?ref_=fn_tt_tt_1,80,English,UK,G,35000000,2005,766,5.6,1.85,538
Color,Joss Whedon,276,119,0,279,Sean Maher,2000,24127895,Crime|Drama|Thriller,Nicolas Cage,Lord of War ,248123,12076,Jared Burke,2,1980s|arms dealer|immorality|ukrainian|warlord,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,437,English,USA,R,50000000,2005,43,7.6,2.35,10000
Color,Lawrence Guterman,78,94,6,227,Traylor Howard,490,66002004,Adventure|Comedy|Family|Fantasy|Romance|Sport,Scoot McNairy,Herbie Fully Loaded ,36431,2177,Cheryl Hines,1,automobile racing|car|mechanic|nascar|street racing,http://www.imdb.com/title/tt0400497/?ref_=fn_tt_tt_1,168,English,USA,G,50000000,2005,651,4.7,1.85,1000
Color,Jean-Marie Poiré,61,84,8,219,Matt Ross,545,119518352,Biography|Drama|Music|Romance,Sandra Ellis Lafferty,Walk the Line ,188637,1383,Tyler Hilton,0,1960s|accident|concert|guitar|prison,http://www.imdb.com/title/tt0358273/?ref_=fn_tt_tt_1,815,English,USA,PG-13,28000000,2005,405,7.9,2.39,11000
Color,Jeb Stuart,38,118,11,12,Claudia Stedelin,37,668171,Action|Drama|Fantasy,Dong-gun Jang,The Promise ,8215,949,Nicholas Tse,0,armor|general|king|princess|slave,http://www.imdb.com/title/tt0417976/?ref_=fn_tt_tt_1,132,Mandarin,China,PG-13,60000000,2005,181,5.6,2.35,445
Color,Paul Hunter,127,104,13,343,Mako,961,77231,Drama|History|War,Jay Hernandez,Nomad: The Warrior ,3322,2115,Jason Scott Lee,0,1800s|kazakhstan|nomad,http://www.imdb.com/title/tt0374089/?ref_=fn_tt_tt_1,32,Kazakh,France,R,25000000,2005,580,6,2.35,265
Color,Geoff Murphy,47,92,14,488,Brenda Bakke,789,67962333,Comedy|Romance,Bernie Mac,Guess Who ,33887,2689,Sherri Shepherd,2,argument|engagement|family relationships|love|undressing,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160,English,USA,PG-13,35000000,2005,358,5.9,1.85,919
Color,Peter Howitt,90,90,29,142,Mike Doyle,638,1891821,Action|Adventure|Horror|Sci-Fi|Thriller,David Oyelowo,A Sound of Thunder ,16474,1890,Jemima Rooper,0,butterfly|hunter|time|time travel|wave,http://www.imdb.com/title/tt0318081/?ref_=fn_tt_tt_1,301,English,UK,PG-13,52000000,2005,307,4.2,2.35,785
Color,Lee Toland Krieger,214,112,43,1000,Michiel Huisman,11000,186336103,Action|Comedy|Crime|Romance|Thriller,Brad Pitt,Mr. & Mrs. Smith ,348861,22722,Stephanie March,2,assassin|marriage|secret agent|suburb|target,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,798,English,USA,PG-13,120000000,2005,11000,6.5,2.35,2000
Color,Rob Minkoff,71,77,50,537,Brad Garrett,886,17010646,Comedy|Family|Fantasy,Jamie Kennedy,Son of the Mask ,40751,1195,Ben Stein,0,baby|cartoon on tv|cartoonist|dog|mask,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,239,English,USA,PG,84000000,2005,294,2.2,1.85,881
Color,Rich Moore,377,101,66,833,Sarah Silverman,975,52580895,Comedy|Family|Romance|Sport,Josh Hutcherson,Kicking & Screaming ,30255,27351,Robert Duvall,1,book|child|slapstick comedy|soccer|suburb,http://www.imdb.com/title/tt0384642/?ref_=fn_tt_tt_1,118,English,USA,PG,45000000,2005,8000,5.6,2.35,743
Color,Peter Segal,211,113,88,785,Sylvester Stallone,22000,29077547,Drama|Musical|Romance,Rosario Dawson,Rent ,41685,5917,Jesse L. Martin,1,aids|hiv positive|lawyer|new york city|roommate,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1,754,English,USA,PG-13,40000000,2005,1000,7,2.35,3000
Color,Andy Fickman,76,94,99,377,Daniella Alonso,598,74098862,Crime|Thriller,Rosario Dawson,Sin City ,656640,3924,Jason Douglas,1,anthology|corruption|hearing characters thoughts|neo noir|night,http://www.imdb.com/title/tt0401792/?ref_=fn_tt_tt_1,1732,English,USA,R,40000000,2005,472,8.1,1.85,13000
Color,Gabriele Muccino,201,117,125,168,Kurt Fuller,10000,70496802,Action|Drama|Thriller,Natalie Portman,V for Vendetta ,791783,22417,Rupert Graves,1,dystopia|freedom|government|revolution|terrorist,http://www.imdb.com/title/tt0434409/?ref_=fn_tt_tt_1,2042,English,USA,R,54000000,2005,979,8.2,2.35,48000
Color,Boaz Yakin,258,94,132,317,Reggie Lee,26000,19118247,Action|Comedy,Christina Milian,Man of the House ,19829,6171,Kelli Garner,5,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,94,English,USA,PG-13,40000000,2005,923,5.4,2.35,779
Color,Simon West,113,116,165,475,Timothy Hutton,577,135381507,Adventure|Animation|Comedy|Family|Sci-Fi,Catherine O'Hara,Chicken Little ,63912,2252,Amy Sedaris,0,alien invasion|chicken|fish|friend|panic,http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1,251,English,USA,G,150000000,2005,729,5.8,1.85,912
Color,Mike Newell,56,124,179,551,Kurt Fuller,11000,110332737,Comedy|Crime,John Michael Higgins,Fun with Dick and Jane ,110788,1997,David Herman,1,animal abuse|ceo|heist|suburb|unemployment,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258,English,USA,PG-13,100000000,2005,550,6.1,2.35,2000
Color,Nimród Antal,351,107,190,520,Alice Braga,2000,51019112,Adventure|Comedy|Sci-Fi,Zooey Deschanel,The Hitchhiker's Guide to the Galaxy ,155745,14073,Thomas Lennon,0,alien|friend|galaxy|hyperspace|spaceship,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1,1053,English,USA,PG,50000000,2005,2000,6.8,2.35,10000
Black and White,Henry Selick,310,100,253,57,Dawn French,309,48472213,Action|Comedy|Crime,Eileen Brennan,Miss Congeniality 2: Armed and Fabulous ,51252,4305,Treat Williams,2,bodyguard|fbi|fbi agent|female protagonist|undercover,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,156,English,USA,PG-13,45000000,2005,759,5,2.35,621
